Weight	Word_1	Part_1	Word_2	Part_2	Text_constants_front	Text_constants_back
100	Was ist eine Waffenbesitzkarte?	Umgang mit Waffen	Der reine Erwerb oder Besitz von Waffen ist erlaubnispflichtig.;Die entsprechende Erlaubnis dazu nennt man Waffenbesitzkarte. Diese Waffenbesitzkarte ist, wenn nicht direkt eine Waffe eingtragen wird zunächst 1 Jahr gültig. Nach Eintrag einer Waffe, ist die Karte solange gültig wie Vorraussetzung für deren Besitz erfüllt sind.;Vorraussetzungen für die Beantragung einer Waffenbesitzkarte:;– Volljährigkeit;– Waffensachkunde;– persönliche Eignung und Zuverlässigkeit (Vorstrafen etc.);– keine Drogen- oder Alkoholabhängigkeit;– Bedürfnis (z.B. Jäger, Sportschütze, etc.)	Umgang mit Waffen	40,15,2	23,34,16
100	Was ist ein kleiner Waffenschein?	Umgang mit Waffen	Ein kleiner Waffenschein berechtigt zum lediglich zum Führen einer PTB-Waffe. Das Schießen mit der Waffe ist allerdings nur mit einem gesonderten Schießerlaubnisschein gestattet.	Umgang mit Waffen	40,16,2	40,21,8
100	Welche Vorraussetzungen für kleinen Waffenschein gibt es?	Umgang mit Waffen	– Volljährigkeit;– persönliche Eignung und Zuverlässigkeit (Vorstrafen etc.);– keine Drogen- oder Alkoholabhängigkeit oder Geisteskrankheit;– fachgerechte Aufbewahrung der Waffen	Umgang mit Waffen	40,18,3	40,18,9
100	Was ist ein Waffenschein?	Umgang mit Waffen	Ein Waffenschein berechtigt zum Führen einer Schusswaffe.;Das Schießen der Waffe ist allerdings nur mit einem gesonderten Schießerlaubnisschein gestattet.;Ein Waffenschein gilt max. 3 Jahre – kann dann aber bis zu zwei mal verlängert werden.	Umgang mit Waffen	40,25,1	36,21,11
100	Welche Vorraussetzungen für Waffenschein gibt es?	Umgang mit Waffen	– Volljährigkeit;– persönliche Eignung und Zuverlässigkeit (Vorstrafen etc.);– keine Drogen- oder Alkoholabhängigkeit;– Waffensachkunde;– Haftpflichtversicherung;– besonderer Bedarf (Eine Person hat besonderen Bedarf, wenn sie wesentlich mehr als die Allgemeinheit durch Angriffe auf ihr Leib oder Leben gefährdet ist, und dies durch das Führen einer Waffe verringert werden kann.)	Umgang mit Waffen	40,24,2	28,26,14
100	Was sind Druckluft-, Federdruck-, und CO₂-Waffen?	Umgang mit Waffen	Druckluft-, Federdruck, und CO₂-Waffen sind Waffen bei denen Geschosse durch einen Lauf verschossen werden und die Bewegungsenergie bei Austritt aus dem Lauf max. 7,5 Joule beträgt. Diese Waffen sind also als Schusswaffen einzustufen, haben jedoch andere waffenrechtliche Bestimmungen. Solche Waffen sind nur mit einem Siegel – “F im Fünfeck” als Druckluft-, Federdruck-, oder CO₂-Waffe einzuordnen.	Umgang mit Waffen	40,15,3	30,29,13
100	Welche waffenrechtliche Bestimmungen gibt es?	Umgang mit Waffen	Erwerb/Besitz:;– erlaubnisfrei;– keine Waffenbesitzkarte erforderlich;– ab 18 Jahren – sonst Ordnungswidrigkeit;– fachgerechte Verwahrung + Sicherung gegen Wegnahme durch Unbefugte;Überlassen:;– nur an Berechtigte – sonst Ordnungswidrigkeit;Führen:;– erlaubnispflichtig;– “normaler” Waffenschein erforderlich – kleiner Waffenschein reicht nicht;– falls kein Waffenschein vorliegt – Straftat-> Einziehung durch Behörde	Umgang mit Waffen	40,22,2	25,26,15
100	Was sind PTB-Waffen?	Umgang mit Waffen	“PTB-Waffen” sind Reizstoff-, Schreckschuss- und Signalwaffen. Dies sind i.d.R. Pistolen oder Revolver, die Reiz- oder andere Wirkstoffe, Platzpatronen oder pyrotechnische Ladungen verschießen, ohne dass dabei Geschosse durch einen Lauf getrieben werden. Sie gelten somit nicht als Schusswaffen, sind denen aber als gleichgestellte Gegenstände einzuordnen. Die PTB-Waffen sind meist so gebaut, dass gar keine klassischen Geschosse verschossen werden können. Diese Waffen sind nur mit einem Prüfsiegel der Physikalisch-Technischen-Bundesanstalt in Deutschland zugelassen. (Aufschrift PTB+Prüfnummer im Kreis). Waffen dieser Art ohne Prüfzeichen sind in Deutschland nicht erlaubt und somi gilt dort jeglicher Umgang als verboten.	Umgang mit Waffen	40,20,1	21,44,16
100	Welche waffenrechtliche Bestimmungen gibt es?	Umgang mit Waffen	Erwerb/Besitz:;– erlaubnisfrei (für bestimmte Arten);– für erlaubnisfreie Waffen keine Waffenbesitzkarte (WBK) erforderlich;– Mindestalter 18 Jahre (sonst i. d. R. Ordnungswidrigkeit);– fachgerechte Verwahrung (Verlust und unbefugten Zugriff verhindern);Überlassen:;– nur an Berechtigte (sonst i. d. R. Ordnungswidrigkeit);Führen:;– Kleiner Waffenschein (KWS) für Schreckschuss-, Reizstoff- und Signalwaffen (PTB-Zeichen) erforderlich;– Führen ohne KWS (wenn erforderlich) oder von erlaubnispflichtigen Waffen ohne Waffenschein (WS) ist i. d. R. eine Straftat;– Ausweispflicht (KWS und Personalausweis mitführen und auf Verlangen vorzeigen);– Führen auf öffentlichen Veranstaltungen (Volksfeste, Sportveranstaltungen) ist grundsätzlich verboten (Ordnungswidrigkeit, ggf. Straftat bei scharfen Waffen);– Führen auf Versammlungen (Demonstrationen) ist grundsätzlich verboten (Straftat);Schießen:;– Erlaubnispflichtig (Schießerlaubnis/Schießstandgenehmigung erforderlich);– Schießen ohne Erlaubnis ist i. d. R. eine Ordnungswidrigkeit (außerhalb befriedeten Besitztums: Straftat);– Ausnahme: Schießen mit erlaubnisfreien Waffen auf befriedetem Besitztum, wenn Projektile das Grundstück nicht verlassen können und die Einhaltung der Vorschriften gewährleistet ist;– Ausnahme für Transport/Verbringen (nicht Führen): Ungeladen, nicht schussbereit und nicht zugriffsbereit (in verschlossenem Behältnis) zu einem vom Bedürfnis umfassten Zweck transportieren (kein Waffenschein erforderlich).	Umgang mit Waffen	40,22,2	12,56,26
100	Welche Aussagen zum Grundgesetz sind richtig?	Öffentliche Sicherheit	Das Grundgesetz (GG) ist die Verfassung für die Bundesrepublik Deutschland;Das Grundgesetz (GG) enthält die Grundrechte und legt die Struktur des Staates fest	Öffentliche Sicherheit	40,22,2	40,18,8
100	Welche Maßnahme dürfen Wachpersonen durchführen?	Öffentliche Sicherheit	Sie dürfen Taschenkontrollen durchführen, wenn die von der Kontrolle betroffene Person damit einverstanden ist;Sie dürfen einen auf frischer Tat betroffenen Dieb ohne dessen Einwilligung durchsuchen, um ihm das Diebesgut abzunehmen	Öffentliche Sicherheit	40,15,3	37,22,10
100	Welche Aussagen zum Gewaltmonopol des Staates sind richtig?	Öffentliche Sicherheit	Das Gewaltmonopol erlaubt Zwangsmaßnahmen gegen Sachen, Tiere oder Menschen;Das Gewaltmonopol ermöglicht zum Schutz der Rechtsordnung Eingriffe in Grundrechte, z. B. in das Recht auf Freiheit	Öffentliche Sicherheit	40,19,3	40,18,10
100	In welchem Artikel ist der „Gleichheitsgrundsatz” festgehalten?	Öffentliche Sicherheit	Artikel 3;Artikel 10	Öffentliche Sicherheit	40,20,3	40,9,2
100	Auf welche der folgenden Rechte können private Sicherheitskräfte im Rahmen ihrer dienstlichen Tätigkeit zurückgreifen?	Öffentliche Sicherheit	Privaten Sicherheitsmitarbeitern stehen die Notwehrrechte zu.;Private Sicherheitskräfte können im Rahmen ihrer nicht dienstlichen Tätigkeit sowohl auf die Notwehr-, als auch auf die sog. „Jedermannsrechte“ zurückgreifen.	Öffentliche Sicherheit	40,22,5	37,21,10
100	Welche/s Grundrecht/e dürfen niemals eingeschränkt werden?	Öffentliche Sicherheit	Schutz der Menschenwürde;Recht auf Leben	Öffentliche Sicherheit	40,18,3	40,12,3
100	In welchem Artikel sind die verfassungsprinzipien erfasst?	Öffentliche Sicherheit	Artikel 21;Artikel 20	Öffentliche Sicherheit	40,18,3	40,10,2
100	Welche Aussagen zum Grundrecht auf Leben sind gemäß Grundgesetz richtig?	Öffentliche Sicherheit	Es ist ein Menschenrecht, das für alle Menschen gilt, unabhängig von deren Alter und Geschlecht.;In das Grundrecht auf Leben kann aufgrund eines formellen Gesetzes eingegriffen werden. z.B. durch Notwehr gemäß §32 StGB	Öffentliche Sicherheit	40,17,4	40,20,10
100	Das Grundrecht der Unverletzlichkeit der Wohnung ist in Art. 13 GG verankert. Welche der nachstehenden Antworten trifft / treffen auf dieses Grundrecht zu?	Öffentliche Sicherheit	Es ist ein individuelles Abwehrrecht gegen alle Organe öffentlicher Gewalt. Es regelt also keine Mietverhältnisse und schafft auch keinen Wohnraumanspruch.;Durchsuchungen dürfen nur aufgrund eines richterlichen Beschlusses, bei Gefahr in Verzug aber auch durch die in den Gesetzen vorgesehenen Organe angeordnet und nur in der dort vorgeschriebenen Form durchgeführt werden.	Öffentliche Sicherheit	40,21,7	30,27,13
100	Wer hat das Sicherheitsmonopol in Deutschland?	Öffentliche Sicherheit	Nur staatliche Organe, wie Polizei, Bundeswehr im Verteidigungsfall	Öffentliche Sicherheit	40,14,3	40,21,3
100	"Erklären Sie den Begriff ""Gewaltmonopol""!"	Öffentliche Sicherheit	Der Staat hat das Gewaltmonopol.;Private Personen können zur Durchsetzung ihrer Rechte immer Gewalt anwenden.	Öffentliche Sicherheit	40,20,2	40,17,6
100	Aufgrund welcher rechtlichen Grundlagen werden private Sicherheitsmitarbeiter tätig?	Öffentliche Sicherheit	Jedermann Rechte, Rechtfertigungsgründe;Anweisungen des Auftraggebers	Öffentliche Sicherheit	40,16,5	40,16,4
100	Was gehört alles zu Rechtssätzen?	Öffentliche Sicherheit	Gesetze und Verordnungen;Gerichtsurteile (Rechtsprechungen)	Öffentliche Sicherheit	40,16,2	40,14,4
100	Prüfen Sie die Aussagen zu den Grundrechten und kreuzen Sie die richtigen an.	Öffentliche Sicherheit	Die Mehrzahl der Grundrechte zählt auch zu den Bürgerrechten.;Der Bürger kann seine Grundrechte notfalls gerichtlich durchsetzen, weil die Staatsgewalten an die Grundrechte gebunden sind und diese achten sowie schützen müssen.	Öffentliche Sicherheit	40,18,4	40,21,10
100	Welches Grundrecht steht uneingeschränkt nur deutschen Staatsbürgern zu?	Öffentliche Sicherheit	Recht Arbeitsplatz und / oder Ausbildungsstätte frei zu wählen;Recht auf Schutz des Eigentums	Öffentliche Sicherheit	40,17,4	40,17,5
100	Was ist ein Schikaneverbot?	Bundesgesetzbuch	Das Schikaneverbot ist ein Rechtsprinzip, das in Deutschland in § 226 BGB festgelegt ist. Es besagt, dass die Ausübung eines Rechts unzulässig ist, wenn der einzige Zweck darin besteht, einem anderen Schaden zuzufügen. Dieses Verbot dient dem Schutz vor missbräuchlicher Ausnutzung von Rechten und greift, wenn eine Handlung nicht dem eigenen Vorteil dient, sondern rein schädigend motiviert ist. 	Bundesgesetzbuch	40,13,2	27,32,12
100	Was besagt den §11 GewO (Verarbeitung personenbezogener Daten)	Gewerberecht	Zuständige Stelle darf automatisch erheben:;- personenbezogene Daten des Gewerbetreibenden;- personenbezogene Daten weiterer Personen;- Daten aus bereits abgeschlossenen oder anhängigen Daten	Gewerberecht	40,20,3	38,20,9
100	Durch welche Einrichtung darf das Unterrichtungsverfahren nach § 34a Gewerbeordnung (GewO) durchgeführt werden?	Gewerberecht	Industrie- und Handelskammer	Gewerberecht	40,17,6	40,13,2
100	Was muss ein Dienstausweis gemäß Bewachungsverordnung (BewachV) beinhalten?	Gewerberecht	Namen und Vornamen der Wachperson;Bewacherregisteridentifikationsnummern	Gewerberecht	40,18,4	40,14,5
100	Welche Regelung muss eine Dienstanweisung gemäß Bewachungsverordnung enthalten?	Gewerberecht	Dienstkleidungen und Abzeichen der Wachpersonen dürfen nicht mit amtlichen Uniformen verwechselt werden können;Dienstanweisungen müssen den Hinweis enthalten, dass die Wachpersonen nicht die Eigenschaft und die Befugnisse eines Polizeivollzugsbeamten besitzen	Gewerberecht	40,15,5	33,25,10
100	Was regelt die Bewachungsverordnung bezüglich der Dienstkleidung des Sicherheitspersonals?	Gewerberecht	A) Alle Wachpersonen, die ein befriedetes Besitztum in Ausübung ihres Dienstes betreten sollen, müssen eine Dienstkleidung tragen;Dienstkleidungen und Abzeichen von privaten Sicherheitskräften müssen sich deutlich von hoheitlichen Uniformen und Abzeichen unterscheiden	Gewerberecht	40,17,5	33,25,10
100	Welche der folgenden Tätigkeiten erfordern die Ablegung der IHK-Sachkundeprüfung gemäß § 34a Gewerbeordnung?	Gewerberecht	Kontrollgänge im öffentlichen Verkehrsraum;Bewachungen von gefährdeten Objekten Gewerberecht	Gewerberecht	40,17,6	40,17,5
100	Welche Unterlagen muss der Gewerbetreihande seinen Sicherheitskrüften vor der ersten Aufnahme der Tätigkeit gegen Empfangsbescheinigung aushändfigen?	Gewerberecht	Dienstanweisung	Gewerberecht	40,20,7	40,15,1
100	Welche Maßnahmen kann die zuständige § 34g-Behörde zur Überprüfung der Zuverlässigkeit von privaten Sicherheitskräften veranlassen?	Gewerberecht	Einholung einer unbeschränkten Auskunft gemäß Bundeszentralregistergeseiz;Einholung einer Stellungnahme der Polizeibehörde am Wohnsitz des Mitarbeiters	Gewerberecht	40,17,7	38,18,8
100	Welche privaten Sicherheitskräfte haben nicht die Pflicht während des Dienstes ein Namensschild oder eine Kennnummer sichtbar zu tragen?	Gewerberecht	Detektive im Einzelhandel	Gewerberecht	40,18,7	40,25,1
100	Welche Personen sind von der IHK-Unterrichtung nach §34a GewO befreit?	Gewerberecht	Personen, mit bestandener IHK-Sachkundeprüfung nach § 34a GewO;Personen, die am 31. März 1996 in einer Sicherheitsfirma beschäftigt waren	Gewerberecht	40,22,3	40,18,7
100	Was bestimmt die Bewachungsverordnung zur Dienstkleidung des Sicherheitspersonals? Die Dienst-kleidung …	Gewerberecht	muss sich deutlich von hoheitlichen Uniformen unterscheiden.	Gewerberecht	40,20,5	40,19,3
100	Welche Meldepflichten hat ein Sicherheitsunternehmen gegenüber der zuständigen §34a-Behörde, wenn es um die Beschäftigung des Sicherheitspersonals geht?	Gewerberecht	Das Sicherheitspersonal darf erst nach Freigabe der Behörde eingesetzt werden;Ausgeschiedene Beschäftigte müssen spätestens zum lahresende abgemeldet werden	Gewerberecht	39,24,6	39,21,7
100	Welche der nachfolgenden Tätigkeitsbereiche im Sicherheitsgewerbe haben die grundsätzliche Pflicht ein Namensschild oder eine Kennnummer sichtbar zu tragen?	Gewerberecht	Citystreifen;Diskotheken-Türsteher	Gewerberecht	40,21,7	40,16,2
100	Welche Personen sind von der IHK-Sachkundeprüfung nach § 34a Gewerbeordnung befreit? Personen, die …	Gewerberecht	... über einschlägige Berufsabschlüsse verfügen, wie z. B. IHK-Geprüfte Werkschutzfachkraft, Geprüfte Schutz- und Sicherheitskraft, Fachkraft für Schutz und Sicherheit.; ... am 1. Januar 2003 mindestens drei Jahre befugt und ohne Unterbrechung in einem der sachkundeprüfungspflichtigen Tätigkeitsbereiche eingesetzt waren.	Gewerberecht	40,15,6	30,28,11
100	Wozu Ist ein Sicherheitsunternehmer nach der Bewachungsverordnung verpflichtet?	Gewerberecht	Er muss eine Haftpflichtversicherung abschließen;Er hat seinen Wachpersonen einen Ausweis auszustellen	Gewerberecht	40,15,5	40,16,6
100	Welche Aussage zur IHK-Unterrichtung nach § 34a Gewerbeordnung ist korrekt?	Gewerberecht	Der Teilnehmer muss die deutsche Sprache verstehen (mindestens Niveau B1);Die Unterrichtung hat mindestens 40 Unterrichtungsstunden zu dauern	Gewerberecht	40,18,4	40,16,8
100	Welche Daten zur Identifizierung und Erreichbarkeit des Sicherheitspersonals werden durch das Bewacherregister erfasst?	Gewerberecht	Geburtsdatum/-ort;Wohnorte der letzten fünf Jahre	Gewerberecht	40,19,6	40,15,3
100	Wer erteilt die Bewachungserlaubnis nach § 34a Gewerbeordnung?	Gewerberecht	Die zuständige Behörde	Gewerberecht	40,14,4	40,22,1
100	Wer benötigt zur Durchführung von besonderes Dewochigseufyaben keine IHK-Sachkundeprüfung nach § 34a Gew0?	Gewerberecht	Fach- und Servicekräfte für Schutz und Sicherheit;Personen mit IHK-Unterrichtung nach § 34a GewC	Gewerberecht	40,16,6	40,18,5
100	Durch den Anruf der zuständigen § 34a-Behörde erfährt der Geichöftsführer eines Sicherheitsunternehmens, dass ein langjährig beschäftigter Eicherheitsmitasbeiter vor sinigen Wochen wegen eines Raubdeliktes angeklagt wurde. Welche Befugnisse hoten öffentiche insiltutionen bezüglich der Beschäftigung von Wachpersonal?	Gewerberecht	Macht sich eine Wachperson strafbar, so dass Zwallet an dor Zuverlässigkeit bestehen, wird die zuständige Behörde durch Staatsanwaltschaft oder Gericht darüber informien;Die Beschäftigung einer Wachperson kann von der zuttändiges äehörde untersagt werden, wenn Tatsachen die Annahme rechtfertigen, dass die Person nicht zuveriässig ist	Gewerberecht	30,27,11	29,29,11
100	Welche der folgenden Tatsachen kann im Regelfali nicht den Vertut der Zuverlässigkeit nach sich ziehen?	Gewerberecht	Einmalige Verurteilung zu einer Geldstrafe in Höhe von 30 Tagewsatiar	Gewerberecht	40,19,5	40,22,3
100	Welche rechtliche Folge kann ein Verstoß gegen die Gewerbeordnung für den Gewerbetreibenden haben?	Gewerberecht	Geldbuße;Gewerbeuntersagung	Gewerberecht	40,18,5	40,13,2
100	Wer wird nach § 34a GewO dem Bewachungsgewerbe zugeordnet?	Gewerberecht	Sicherheitsmitarbeiter im Geld- und Werttransport;Türsteher als direkte Angestellte der Diskothek	Gewerberecht	40,18,3	40,23,4
100	Für welche Tätigkeit ist die IHK-Unterrichtung nach § 34a GewO vorgeschrieben?	Gewerberecht	Objektschutzdienste;Geldbearbeitungsdienste	Gewerberecht	40,18,4	40,21,2
100	Welche Aussage zur IHK-Unterrichtung nach § 34a GewO ist richtig?	Gewerberecht	Die Teilnehmer müssen über die zur Ausübung der Tätigkeit unverzichtbaren deutschen Sprachkenntnisse auf dem Kompetenzniveau 81 verfügen;Die Unterrichtung hat mindestens 40 Unterrichtsstunden zu dauern und nach jedem Sachgebiet werden mündliche und schriftliche Verständnisfragen gestellt	Gewerberecht	40,21,3	31,27,10
100	Welche der folgenden Personen Ist von der IHK-Sachkundeprüfung nach §34a GewO grundsätzlich befreit?	Gewerberecht	Feldjäger der Bundeswehr;IHK-Geprüfte Werkschutzfachkräfte	Gewerberecht	40,19,5	40,18,3
100	Was Ist der Unterschied zwischen einem Ladendetektiv und einem Privatdetektiv?	Gewerberecht	Der Ladendetektiv ist im Gegensatz zum Privatdetektiv gewerberechtlich verpflichtet, die IHK-Sachkundeprüfung nach § 34a GewO nachzuweisen.;Für die selbstständige Tätigkeit als Privatdetektiv bedarf es lediglich einer Gewerbeanmeldung, die Tätigkeit als selbstständiger Ladendetektiv hingegen erfordert die besondere Erlaubnis der zuständigen Behörde.	Gewerberecht	40,18,4	28,31,11
100	Welchen Zweck erfüllt das sogenannte „erweiterte Führungszeugnis“?	Gewerberecht	Unbeschränkte Einsichtnahme von Behörden in sämtliche personenbezogenen Daten und strafrechtlichen Verurteilungen des Bundeszentralregisters;Verbesserung der Kriminalforschung und Kriminalstatistik, insbesondere bei der Auswertung von Rückfallstatisti-	Gewerberecht	40,21,3	34,24,10
100	Unter welchen Umständen kann dem Gewertsicianden die Beschäftigung einer Wachperson der zuständigen Behörde untersagt werden?	Gewerberecht	Falls die Wachperson die erforderliche Zuveriässikea nitht besitet	Gewerberecht	40,20,6	40,21,3
